brand,product_name,clothing_type,fabric_composition,fiber_json,most_dominant_fiber,fs_bio_share,fs_biodeg_tier,source,country_of_brand,scraped_url,scraped_at,origin
Penshoppe,Midnight Coast Graphic T-Shirt,t-shirt,"Highlights Fit: Regular Print: Midnight Coast Design Details: Flat Print Fabric: Jersey Knit (Single Jersey) Material Composition: 65% Polyester 35% Cotton Model's Body Measurements Height: 6'0"" Chest","{""polyester"": 65.0, ""cotton"": 35.0}",polyester,35.0,low,philippine,PH,https://www.penshoppe.com/products/midnight-coast-graphic-t-shirt-992871-blue-stone,2026-06-26T04:51:44.799352,api
Penshoppe,Modern Fit Swim Striped Seersucker Shorts,swimwear,"Highlights Fit: Modern Print: PNSHP. Design Details: Embroidery Fabric: Textured Weave Material Composition: 100% Polyester Waist Height: Mid Waist Model's Body Measurements Height: 6'0"" Chest: 36"" Wa","{""polyester"": 100.0}",polyester,0.0,low,philippine,PH,https://www.penshoppe.com/products/modern-fit-swim-striped-seersucker-shorts-992054-blue-stone,2026-06-26T04:51:44.800374,api
Penshoppe,Stay Cool Knit Shorts with Side Paneling,knitwear,Highlights Fit: Regular Design Details: Embroidery Fabric: Interlock Material Composition: 46% Cotton 46% Polyester 8% Elastane Waist Height: High Waist Stretch Detail: Stretchable Model's Body Measur,"{""cotton"": 46.0, ""polyester"": 46.0, ""elastane"": 8.0}",cotton,46.0,low,philippine,PH,https://www.penshoppe.com/products/stay-cool-knit-shorts-with-side-paneling-994292-off-white,2026-06-26T04:51:44.802513,api
Penshoppe,Stay Cool Relaxed Graphic T-Shirt,t-shirt,"Highlights Fit: Relaxed Print: Downtown San Diego California Design Details: Flat Print Fabric: Interlock Material Composition: 100% Cotton Model's Body Measurements Height: 5'8"" Chest: 30"" Waist: 24""","{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://www.penshoppe.com/products/stay-cool-relaxed-graphic-t-shirt-993363-yellow,2026-06-26T04:51:44.818462,api
Penshoppe,Stay Cool Modern Fit Knit Shorts,knitwear,Highlights Fit: Modern Fit Design Details: Cut & Sew Panel Fabric: Interlock Material Composition: 46% Cotton 46% Polyester 8% Elastane Waist Height: Mid Waist Stretch Detail: Stretchable Model's Body,"{""cotton"": 46.0, ""polyester"": 46.0, ""elastane"": 8.0}",cotton,46.0,low,philippine,PH,https://www.penshoppe.com/products/stay-cool-modern-fit-knit-shorts-992058-taupe,2026-06-26T04:51:44.806123,api
Penshoppe,Los Angeles Relaxed T-Shirt,t-shirt,"Highlights Fit: Relaxed Print: Los Angeles Design Details: Flat Print Fabric: Knitted Mesh Material Composition: 100% Polyester Model's Body Measurements Height: 6'0"" Chest: 40"" Waist: 30"" Hips: 38"" M","{""polyester"": 100.0}",polyester,0.0,low,philippine,PH,https://www.penshoppe.com/products/los-angeles-relaxed-t-shirt-992894-blue-stone,2026-06-26T04:51:44.820635,api
Penshoppe,San Diego Relaxed T-Shirt,t-shirt,"Highlights Fit: Relaxed Print: San Diego Design Details: Flat Print Fabric: Knitted Mesh Material Composition: 100% Polyester Model's Body Measurements Height: 6'0"" Chest: 40"" Waist: 30"" Hips: 38"" Mod","{""polyester"": 100.0}",polyester,0.0,low,philippine,PH,https://www.penshoppe.com/products/san-diego-relaxed-t-shirt-992892-ivory,2026-06-26T04:51:44.821719,api
Penshoppe,Relaxed Knit Shirt,knitwear,"Highlights Fit: Relaxed Fabric: Textured Knit Material Composition: 63% Cotton 37% Polyester Model's Body Measurements Height: 6'0"" Chest: 36"" Waist: 29"" Hips: 38"" Model wears Large Height: 6'0"" Chest","{""cotton"": 63.0, ""polyester"": 37.0}",cotton,63.0,medium,philippine,PH,https://www.penshoppe.com/products/relaxed-knit-shirt-992407-sage-green,2026-06-26T04:51:44.824238,api
Penshoppe,Overlap Linen Skirt,skirt,"Highlights Fit: A-Line Fabric: Plain Weave (Linen-blend) Material Composition: 38% Polyester 34% Viscose 26% Linen 2% Cotton Model's Body Measurements Height: 5'5"" Chest: 32"" Waist: 25"" Hips: 36"" Mode","{""polyester"": 38.0, ""viscose"": 34.0, ""linen"": 26.0, ""cotton"": 2.0}",polyester,62.0,medium,philippine,PH,https://www.penshoppe.com/products/overlap-linen-skirt-993177-off-white,2026-06-26T04:51:44.825739,api
Penshoppe,Dreamchaser Relaxed Graphic T-Shirt,t-shirt,"Highlights Fit: Relaxed Print: Dreamchaser Design Details: Multiple Print Fabric: Jersey Knit (Heavy Jersey) Material Composition: 60% Cotton 40% Polyester Model's Body Measurements Height: 6'0"" Chest","{""cotton"": 60.0, ""polyester"": 40.0}",cotton,60.0,medium,philippine,PH,https://www.penshoppe.com/products/dreamchaser-relaxed-graphic-t-shirt-995274-black,2026-06-26T04:51:44.827470,api
Penshoppe,Worldwide Relaxed Graphic T-Shirt,t-shirt,"Highlights Fit: Relaxed Print: Worldwide Design Details: Multiple Print Fabric: Jersey Knit (Heavy Jersey) Material Composition: 60% Cotton 40% Polyester Model's Body Measurements Height: 6'0"" Chest: ","{""cotton"": 60.0, ""polyester"": 40.0}",cotton,60.0,medium,philippine,PH,https://www.penshoppe.com/products/worldwide-relaxed-graphic-t-shirt-995273-ivory,2026-06-26T04:51:44.828743,api
Penshoppe,Beyond The Map Graphic T-Shirt,t-shirt,"Highlights Fit: Regular Print: Beyond the Map Design Details: Flat Print Fabric: Jersey Knit (Single Jersey) Material Composition: 65% Polyester 35% Cotton Model's Body Measurements Height: 6'0"" Chest","{""polyester"": 65.0, ""cotton"": 35.0}",polyester,35.0,low,philippine,PH,https://www.penshoppe.com/products/beyond-the-map-graphic-t-shirt-992614-moss-green,2026-06-26T04:51:44.829985,api
Penshoppe,Crew Bear Outdoor Crew Relaxed Graphic T-Shirt,t-shirt,"Highlights Fit: Relaxed Print: The Outdoor Crew Design Details: Multiple Print Fabric: Jersey Knit (Heavy Jersey) Material Composition: 60% Cotton 40% Polyester Model's Body Measurements Height: 6'0"" ","{""cotton"": 60.0, ""polyester"": 40.0}",cotton,60.0,medium,philippine,PH,https://www.penshoppe.com/products/crew-bear-outdoor-crew-relaxed-graphic-t-shirt-992388-ivory,2026-06-26T04:51:44.831050,api
Penshoppe,I Love New York Relaxed Raglan Graphic T-Shirt,t-shirt,"Highlights Fit: Relaxed Print: I Love New York Design Details: Graphic Print Fabric: Jersey Knit (Single Jersey) Material Composition: 65% Polyester 35% Cotton Model's Body Measurements Height: 5'8"" C","{""polyester"": 65.0, ""cotton"": 35.0}",polyester,35.0,low,philippine,PH,https://www.penshoppe.com/products/i-love-new-york-relaxed-raglan-graphic-t-shirt-992727-peach,2026-06-26T04:51:44.832477,api
Penshoppe,Dress Code Cropped Relaxed Button Down Top,dress,"Highlights Fit: Relaxed Design Details: Cropped Fabric: Plain Weave (Linen-like) Material Composition: 97% Cotton 3% Spandex Model's Body Measurements Height: 5'5"" Chest: 32"" Waist: 25"" Hips: 36"" Mode","{""cotton"": 97.0, ""elastane"": 3.0}",cotton,97.0,high,philippine,PH,https://www.penshoppe.com/products/dress-code-cropped-relaxed-button-down-top-992754-evening-sand,2026-06-26T04:51:45.824236,api
Penshoppe,Dress Code Sleeveless Relaxed Top,dress,"Highlights Fit: Relaxed Design Details: Sleeveless Fabric: Plain Weave Material Composition: 97% Cotton 3% Spandex Model's Body Measurements Height: 5'5"" Chest: 32"" Waist: 25"" Hips: 36"" Model wears Sm","{""cotton"": 97.0, ""elastane"": 3.0}",cotton,97.0,high,philippine,PH,https://www.penshoppe.com/products/dress-code-sleeveless-relaxed-top-992751-off-white,2026-06-26T04:51:44.834573,api
Penshoppe,Sleeveless Floral Print Midi Dress,dress,"Highlights Fit: Regular Print: Floral Design Details: All-Over Print Fabric: Plain Weave Material Composition: 100% Viscose Model's Body Measurements Height: 5'5"" Chest: 35"" Waist: 24"" Hips: 36"" Model","{""viscose"": 100.0}",viscose,100.0,high,philippine,PH,https://www.penshoppe.com/products/sleeveless-floral-print-midi-dress-992991-white,2026-06-26T04:51:44.835361,api
Penshoppe,Floral Sleeveless Smocking Top,top,"Highlights Fit: Slim Print: Floral Design Details: All-Over Print Fabric: Plain Weave Material Composition: 100% Viscose Model's Body Measurements Height: 5'5"" Chest: 32"" Waist: 25"" Hips: 36"" Model we","{""viscose"": 100.0}",viscose,100.0,high,philippine,PH,https://www.penshoppe.com/products/floral-sleeveless-smocking-top-992979-off-white,2026-06-26T04:51:44.836240,api
Penshoppe,Slim Two-Fer Top with Side Gathering,top,"Highlights Fit: Slim Design Details: Two-Fer Detail, Side Gathering Fabric: Interlock Material Composition: 98% Cotton 2% Spandex Model's Body Measurements Height: 5'5"" Chest: 32"" Waist: 25"" Hips: 36""","{""cotton"": 98.0, ""elastane"": 2.0}",cotton,98.0,high,philippine,PH,https://www.penshoppe.com/products/slim-two-fer-top-with-side-gathering-992733-off-white,2026-06-26T04:51:44.837499,api
Penshoppe,Sleeveless Two Way Smocked Striped Mini Dress,dress,"Highlights Fit: Regular Design Details: Stripes Fabric: Plain Weave Material Composition: 100% Cotton Model's Body Measurements Height: 5'5"" Chest: 32"" Waist: 25"" Hips: 36"" Model wears Small Product D","{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://www.penshoppe.com/products/sleeveless-two-way-smocked-striped-mini-dress-993388-yellow,2026-06-26T04:51:44.839556,api
Penshoppe,Upper East Side Slim Textured Graphic Top,top,"Highlights Fit: Slim Print: Upper East Side Design Details: Graphic Print Fabric: Textured Knit Material Composition: 99% Polyester 1% Spandex Model's Body Measurements Height: 5'8"" Chest: 32"" Waist: ","{""polyester"": 99.0, ""elastane"": 1.0}",polyester,0.0,low,philippine,PH,https://www.penshoppe.com/products/upper-east-side-slim-textured-graphic-top-992730-powder-blue,2026-06-26T04:51:44.840702,api
Penshoppe,Thunder Slim Graphic T-Shirt,t-shirt,"Highlights Fit: Slim Print: Thunder Design Details: Flat Print Fabric: Jersey Knit (Single Jersey) Material Composition: 65% Polyester 35% Cotton Model's Body Measurements Height: 5'8"" Chest: 32"" Wais","{""polyester"": 65.0, ""cotton"": 35.0}",polyester,35.0,low,philippine,PH,https://www.penshoppe.com/products/thunder-slim-graphic-t-shirt-994909-powder-blue,2026-06-26T04:51:44.842979,api
Penshoppe,Sleeveless Floral Linen Mini Dress,dress,"Highlights Fit: Regular Print: Floral Design Details: Pleated, Graphic Print Fabric: Plain Weave (Linen-like) Material Composition: 100% Polyester Model's Body Measurements Height: 5'5"" Chest: 32"" Wai","{""polyester"": 100.0}",polyester,0.0,low,philippine,PH,https://www.penshoppe.com/products/sleeveless-floral-linen-mini-dress-993387-yellow,2026-06-26T04:51:44.843768,api
Penshoppe,Textured Slim Top,top,"Highlights Fit: Slim Fabric: Textured Knit Material Composition: 97% Polyester 3% Elastane Model's Body Measurements Height: 5'5"" Chest: 32"" Waist: 25"" Hips: 36"" Model wears Small Product Dimension SI","{""polyester"": 97.0, ""elastane"": 3.0}",polyester,0.0,low,philippine,PH,https://www.penshoppe.com/products/textured-slim-top-993657-powder-blue,2026-06-26T04:51:44.844911,api
Penshoppe,Mexico Slim Graphic T-Shirt,t-shirt,"Highlights Fit: Slim Print: Mexico Design Details: Graphic Print Fabric: Interlock Material Composition: 65% Polyester 35% Cotton Model's Body Measurements Height: 5'5"" Chest: 32"" Waist: 25"" Hips: 36""","{""polyester"": 65.0, ""cotton"": 35.0}",polyester,35.0,low,philippine,PH,https://www.penshoppe.com/products/mexico-slim-graphic-t-shirt-993400-off-white,2026-06-26T04:51:44.845215,api
Penshoppe,Short Sleeve Striped Relaxed Button Down Top,top,"Highlights Fit: Relaxed Design Details: Stripes Fabric: Plain Weave (Poplin) Material Composition: 100% Cotton Model's Body Measurements Height: 5'8"" Chest: 32"" Waist: 24"" Hips: 32"" Model wears Small ","{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://www.penshoppe.com/products/short-sleeve-striped-relaxed-button-down-top-993397-aqua,2026-06-26T04:51:44.846417,api
Penshoppe,Sleeveless Smocked Printed Midi Dress,dress,"Highlights Fit: Regular Print: Floral Design Details: All-Over Print Fabric: Plain Weave (Linen-like) Material Composition: 53% Rayon 38% Cotton 9% Nylon Model's Body Measurements Height: 5'5"" Chest: ","{""rayon"": 53.0, ""cotton"": 38.0, ""nylon"": 9.0}",rayon,91.0,high,philippine,PH,https://www.penshoppe.com/products/sleeveless-smocked-printed-midi-dress-993390-off-white,2026-06-26T04:51:44.847320,api
Penshoppe,Follow No Crowd Relaxed Fit Graphic T-Shirt,t-shirt,"Highlights Fit: Relaxed Print: Follow No Crowd Design Details: Graphic Print Fabric: Interlock Material Composition: 65% Polyester 35% Cotton Model's Body Measurements Height: 5'11"" Chest: 34"" Waist: ","{""polyester"": 65.0, ""cotton"": 35.0}",polyester,35.0,low,philippine,PH,https://www.penshoppe.com/products/follow-no-crowd-relaxed-fit-graphic-t-shirt-986605-black,2026-06-26T04:51:44.848704,api
Penshoppe,Comeback Relaxed Graphic T-Shirt,t-shirt,"Highlights Fit: Relaxed Print: Comeback Design Details: Multiple Print Fabric: Jersey Knit (Heavy Jersey) Material Composition: 60% Cotton 40% Polyester Model's Body Measurements Height: 6'0"" Chest: 4","{""cotton"": 60.0, ""polyester"": 40.0}",cotton,60.0,medium,philippine,PH,https://www.penshoppe.com/products/comeback-relaxed-graphic-t-shirt-995275-bone,2026-06-26T04:51:44.851336,api
Penshoppe,Relaxed Knit Vest,knitwear,"Highlights Fit: Relaxed Fabric: Flat Knit Material Composition: 70% Viscose 21% Polyester 9% Nylon Model's Body Measurements Height: 6'0"" Chest: 36"" Waist: 29"" Hips: 38"" Model wears Medium Product Dim","{""viscose"": 70.0, ""polyester"": 21.0, ""nylon"": 9.0}",viscose,70.0,medium,philippine,PH,https://www.penshoppe.com/products/relaxed-knit-vest-991682-khaki,2026-06-26T04:51:44.852319,api
Penshoppe,Crew Striped Knit Top,knitwear,"Highlights Fit: Regular Print: Crew Bear Design Details: Embroidery, Stripes Fabric: Flat Knit Material Composition: 100% Viscose Model's Body Measurements Height: 5'5"" Chest: 35"" Waist: 24"" Hips: 36""","{""viscose"": 100.0}",viscose,100.0,high,philippine,PH,https://www.penshoppe.com/products/crew-striped-knit-top-993416-powder-blue,2026-06-26T04:51:44.853526,api
Penshoppe,Sleeveless Relaxed Linen Top,top,"Highlights Fit: Relaxed Design Details: Lace Trim Fabric: Plain Weave (Linen-like) Material Composition: 100% Cotton Model's Body Measurements Height: 5'5"" Chest: 32"" Waist: 25"" Hips: 36"" Model wears ","{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://www.penshoppe.com/products/sleeveless-relaxed-linen-top-993394-white,2026-06-26T04:51:44.855594,api
Penshoppe,Relaxed Knit Polo,polo,"Highlights Fit: Relaxed Design Details: Contrast Trim Fabric: Flat Knit Material Composition: 100% Viscose Model's Body Measurements Height: 5'5"" Chest: 32"" Waist: 25"" Hips: 36"" Model wears Small Heig","{""viscose"": 100.0}",viscose,100.0,high,philippine,PH,https://www.penshoppe.com/products/relaxed-knit-polo-993393-powder-blue,2026-06-26T04:51:44.856777,api
Penshoppe,Striped Shorts Sleeve Oxford Button Down Top,top,"Highlights Fit: Loose Design Details: Stripes Fabric: Oxford Material Composition: 60% Cotton 40% Polyester Model's Body Measurements Height: 5'2"" Chest: 30"" Waist: 25"" Hips: 35"" Model wears Small Pro","{""cotton"": 60.0, ""polyester"": 40.0}",cotton,60.0,medium,philippine,PH,https://www.penshoppe.com/products/striped-shorts-sleeve-oxford-button-down-top-991659-light-blue,2026-06-26T04:51:44.857921,api
Penshoppe,Wide Fit Cargo Pants,pants,"Highlights Fit: Wide Leg Design Details: Cargo Pockets Fabric: Twill Weave Material Composition: 100% Cotton Waist Height: Mid Waist Model's Body Measurements Height: 5'8"" Chest: 39"" Waist: 29"" Hips: ","{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://www.penshoppe.com/products/wide-cargo-trousers-989658-taupe,2026-06-26T04:51:47.030664,api
Penshoppe,Straight Fit 5-Pocket Jeans,jeans,"Highlights Fit: Straight Leg Design Details: Zipper Fabric: Denim Material Composition: 80% Cotton 20% Polyester Waist Height: Mid Waist Model's Body Measurements Height: 6'0"" Chest: 38"" Waist: 30"" Hi","{""cotton"": 80.0, ""polyester"": 20.0}",cotton,80.0,medium,philippine,PH,https://www.penshoppe.com/products/straight-fit-5-pocket-jeans-991604-blue,2026-06-26T04:51:45.809488,api
Penshoppe,Dress Code Relaxed Knit Top with Contrast Detail,dress,"Highlights Fit: Relaxed Design Details: Contrast Trim Fabric: Flat Knit Material Composition: 100% Viscose Model's Body Measurements Height: 5'5"" Chest: 35"" Waist: 24"" Hips: 36"" Model wears Small Heig","{""viscose"": 100.0}",viscose,100.0,high,philippine,PH,https://www.penshoppe.com/products/dress-code-relaxed-knit-top-with-contrast-detail-992742-blush,2026-06-26T04:51:44.861108,api
Penshoppe,Dress Code Striped Light Knit Cardigan,dress,"Highlights Fit: Regular Design Details: Stripes Fabric: Flat Knit Material Composition: 100% Viscose Model's Body Measurements Height: 5'5"" Chest: 35"" Waist: 24"" Hips: 36"" Model wears Small Product Di","{""viscose"": 100.0}",viscose,100.0,high,philippine,PH,https://www.penshoppe.com/products/dress-code-striped-light-knit-cardigan-992744-off-white,2026-06-26T04:51:44.863296,api
Penshoppe,Short Sleeve Smocking Gingham Print Top,top,"Highlights Fit: Slim Design Details: Short Sleeve, Gingham Print Fabric: Plain Weave Material Composition: 50% Cotton 50% Polyester Model's Body Measurements Height: 5'5"" Chest: 32"" Waist: 25"" Hips: 3","{""cotton"": 50.0, ""polyester"": 50.0}",cotton,50.0,medium,philippine,PH,https://www.penshoppe.com/products/short-sleeve-smocking-gingham-print-top-992749-yellow,2026-06-26T04:51:44.864432,api
Penshoppe,Wide Fit Convertible Cargo Pants,pants,"Highlights Fit: Wide Leg Design Details: Cargo Pockets Fabric: Twill Material Composition: 90% Cotton 10% Lyocell Waist Height: Mid Waist Model's Body Measurements Height: 6'0"" Chest: 36"" Waist: 29"" H","{""cotton"": 90.0, ""lyocell"": 10.0}",cotton,100.0,high,philippine,PH,https://www.penshoppe.com/products/wide-fit-convertible-cargo-pants-991946-burnt-olive,2026-06-26T04:51:44.865405,api
Penshoppe,Sleeveless Gingham Peplum Top,top,"Highlights Fit: Relaxed Design Details: Sleeveless, Gingham Fabric: Textured Weave Material Composition: 60% Cotton 40% Polyester Model's Body Measurements Height: 5'5"" Chest: 32"" Waist: 25"" Hips: 36""","{""cotton"": 60.0, ""polyester"": 40.0}",cotton,60.0,medium,philippine,PH,https://www.penshoppe.com/products/sleeveless-gingham-peplum-top-992745-yellow,2026-06-26T04:51:44.866397,api
Penshoppe,Wide Fit Carpenter Jeans,jeans,"Highlights Fit: Wide Leg Design Details: Patch Pocket Fabric: Twill Weave (Denim) Material Composition: 100% Cotton Waist Height: Mid Waist Model's Body Measurements Height: 5'11"" Chest: 34"" Waist: 28","{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://www.penshoppe.com/products/wide-fit-carpenter-jeans-992042-off-white-1,2026-06-26T04:51:44.867430,api
Penshoppe,Trainers Fit Board Shorts,shorts,"Highlights Fit: Modern Print: PNSHP. Design Details: Embroidery Fabric: Plain Weave Material Composition: 100% Nylon Waist Height: Mid Waist Model's Body Measurements Height: 6'0"" Chest: 36"" Waist: 29","{""nylon"": 100.0}",nylon,0.0,low,philippine,PH,https://www.penshoppe.com/products/trainers-fit-board-shorts-992056-black,2026-06-26T04:51:44.872817,api
Penshoppe,Modern Fit Swim Seersucker Shorts,swimwear,"Highlights Fit: Modern Print: P Design Details: Embroidery Fabric: Textured Weave Material Composition: 100% Polyester Waist Height: Mid Waist Model's Body Measurements Height: 6'0"" Chest: 36"" Waist: ","{""polyester"": 100.0}",polyester,0.0,low,philippine,PH,https://www.penshoppe.com/products/modern-fit-swim-seersucker-shorts-992053-blue-stone,2026-06-26T04:51:44.874007,api
Penshoppe,Los Angeles Slim Raglan Graphic T-Shirt,t-shirt,"Highlights Fit: Slim Print: Los Angeles Design Details: Contrast Color Combination, Flat Print Fabric: Interlock Material Composition: 65% Polyester 35% Cotton Model's Body Measurements Height: 5'5"" C","{""polyester"": 65.0, ""cotton"": 35.0}",polyester,35.0,low,philippine,PH,https://www.penshoppe.com/products/los-angeles-slim-raglan-graphic-t-shirt-992725-green,2026-06-26T04:51:45.796548,api
Penshoppe,Manhattan Boxy Polo,polo,"Highlights Fit: Boxy Print: Manhattan Design Details: Lace Trim Fabric: French Terry Material Composition: 65% Polyester 35% Cotton Model's Body Measurements Height: 5'8"" Chest: 32"" Waist: 24"" Hips: 3","{""polyester"": 65.0, ""cotton"": 35.0}",polyester,35.0,low,philippine,PH,https://www.penshoppe.com/products/manhattan-boxy-polo-992974-powder-blue,2026-06-26T04:51:44.875445,api
Penshoppe,Relaxed Raglan T-Shirt,t-shirt,"Highlights Fit: Relaxed Design Details: Color-Blocking Fabric: Jersey Knit (Single Jersey) Material Composition: 100% Cotton Model's Body Measurements Height: 6'0"" Chest: 40"" Waist: 30"" Hips: 38"" Mode","{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://www.penshoppe.com/products/relaxed-raglan-t-shirt-995815-black,2026-06-26T04:51:44.876777,api
Penshoppe,Drift Angel Loose Graphic T-Shirt,t-shirt,"Highlights Fit: Loose Print: Drift Angel Design Details: Direct To Fabric Print Fabric: Jersey Knit (Heavy Jersey) Material Composition: 60% Cotton 40% Polyester Model's Body Measurements Height: 5'8""","{""cotton"": 60.0, ""polyester"": 40.0}",cotton,60.0,medium,philippine,PH,https://www.penshoppe.com/products/drift-angel-loose-graphic-t-shirt-994190-black,2026-06-26T04:51:44.878016,api
Penshoppe,Striped Relaxed Pique Polo,polo,"Highlights Fit: Relaxed Design Details: Stripes Fabric: Pique Material Composition: 60% Cotton 40% Polyester Model's Body Measurements Height: 5'8"" Chest: 32"" Waist: 24"" Hips: 32"" Model wears Small Pr","{""cotton"": 60.0, ""polyester"": 40.0}",cotton,60.0,medium,philippine,PH,https://www.penshoppe.com/products/striped-relaxed-pique-polo-992978-green,2026-06-26T04:51:44.879232,api
Penshoppe,Flower Waffle Knit Top,knitwear,"Highlights Fit: Relaxed Print: Flower Design Details: Graphic Print Fabric: Flat Knit Material Composition: 60% Cotton 40% Polyester Model's Body Measurements Height: 5'8"" Chest: 32"" Waist: 24"" Hips: ","{""cotton"": 60.0, ""polyester"": 40.0}",cotton,60.0,medium,philippine,PH,https://www.penshoppe.com/products/flower-waffle-knit-top-992972-peach,2026-06-26T04:51:44.880441,api
Penshoppe,Slim Two-Fer Halter Neck Top,top,"Highlights Fit: Slim Design Details: Embroidery Fabric: Interlock Material Composition: 60% Cotton 40% Polyester Model's Body Measurements Height: 5'8"" Chest: 32"" Waist: 24"" Hips: 32"" Model wears Smal","{""cotton"": 60.0, ""polyester"": 40.0}",cotton,60.0,medium,philippine,PH,https://www.penshoppe.com/products/slim-two-fer-halter-neck-top-992732-powder-blue,2026-06-26T04:51:44.881646,api
Penshoppe,Dress Code Relaxed Striped T-Shirt,dress,"Highlights Fit: Relaxed Design Details: Stripes Fabric: Textured Knit Material Composition: 55% Cotton 45% Polyester Model's Body Measurements Height: 6'0"" Chest: 36"" Waist: 29"" Hips: 38"" Model wears ","{""cotton"": 55.0, ""polyester"": 45.0}",cotton,55.0,medium,philippine,PH,https://www.penshoppe.com/products/dress-code-relaxed-striped-t-shirt-991566-bone,2026-06-26T04:51:44.883168,api
Penshoppe,Dress Code Linen Pleated Shorts,dress,"Highlights Fit: Regular Design Details: Pleats Fabric: Plain Weave Material Composition: 97% Cotton 3% Spandex Stretch Detail: Stretchable Model's Body Measurements Height: 5'5"" Chest: 32"" Waist: 25"" ","{""cotton"": 97.0, ""elastane"": 3.0}",cotton,97.0,high,philippine,PH,https://www.penshoppe.com/products/dress-code-linen-pleated-shorts-993618-evening-sand,2026-06-26T04:51:44.883944,api
Penshoppe,Love Club Slim Boat Neck Graphic T-Shirt,t-shirt,"Highlights Fit: Slim Print: Love Club Design Details: Graphic Print Fabric: Interlock Material Composition: 98% Cotton 2% Spandex Model's Body Measurements Height: 5'5"" Chest: 32"" Waist: 25"" Hips: 36""","{""cotton"": 98.0, ""elastane"": 2.0}",cotton,98.0,high,philippine,PH,https://www.penshoppe.com/products/love-club-slim-boat-neck-graphic-t-shirt-992971-peach,2026-06-26T04:51:44.885113,api
Penshoppe,City of Angels Slim Boat Neck Graphic Top,top,"Highlights Fit: Slim Print: City of Angels Design Details: Graphic Print Fabric: Interlock Material Composition: 98% Cotton 2% Spandex Model's Body Measurements Height: 5'5"" Chest: 32"" Waist: 25"" Hips","{""cotton"": 98.0, ""elastane"": 2.0}",cotton,98.0,high,philippine,PH,https://www.penshoppe.com/products/city-of-angels-slim-boat-neck-graphic-top-992970-off-white,2026-06-26T04:51:44.887471,api
Penshoppe,Linen Denim Skort,jeans,"Highlights Fit: A-Line Design Details: Rectangular Patch Pockets Fabric: Twill Weave Material Composition: 90% Cotton 10% Linen Waist Height: High Waist Model's Body Measurements Height: 5'5"" Chest: 3","{""cotton"": 90.0, ""linen"": 10.0}",cotton,100.0,high,philippine,PH,https://www.penshoppe.com/products/linen-denim-skort-994480-off-white,2026-06-26T04:51:44.888677,api
Penshoppe,Relaxed Textured Resort Shirt,shirt,"Highlights Fabric: Jacquard Knit Design Details: Button Down Fabric: Jacquard Knit Material Composition: 97% Polyester 3% Spandex Model's Body Measurements Height: 5'11"" Chest: 34"" Waist: 28"" Hips: 34","{""polyester"": 97.0, ""elastane"": 3.0}",polyester,0.0,low,philippine,PH,https://www.penshoppe.com/products/relaxed-textured-resort-shirt-993274-ivory,2026-06-26T04:51:44.890814,api
Penshoppe,Mini Tiered Skirt,skirt,"Highlights Fit: A-Line Design Details: Elastic Waistband Fabric: Denim Material Composition: 100% Lyocell Waist Height: High Waist Model's Body Measurements Height: 5'5"" Chest: 35"" Waist: 24"" Hips: 36","{""lyocell"": 100.0}",lyocell,100.0,high,philippine,PH,https://www.penshoppe.com/products/mini-tiered-skirt-992958-light-blue,2026-06-26T04:51:44.894173,api
Penshoppe,Bermuda Shorts,shorts,Highlights Fit: Baggy Design Details: Rectangular Patch Pocket Fabric: Twill Weave (Denim) Material Composition: 69% Cotton 18% Polyester 13% Rayon Waist Height: High Waist Model's Body Measurements H,"{""cotton"": 69.0, ""polyester"": 18.0, ""rayon"": 13.0}",cotton,82.0,medium,philippine,PH,https://www.penshoppe.com/products/bermuda-shorts-992960-blue,2026-06-26T04:51:44.893450,api
Penshoppe,Swish Happens Relaxed Graphic T-Shirt,t-shirt,"Highlights Fit: Relaxed Print: Swish Happens Design Details: Multiple Print Fabric: Knitted Mesh Material Composition: 100% Polyester Model's Body Measurements Height: 5'11"" Chest: 34"" Waist: 28"" Hips","{""polyester"": 100.0}",polyester,0.0,low,philippine,PH,https://www.penshoppe.com/products/swish-happens-relaxed-graphic-t-shirt-992873-ivory,2026-06-26T04:51:44.895398,api
Penshoppe,Wide Strap Midi Dress with Front Slit,dress,"Highlights Fit: Wide Leg Design Details: Side Slit Fabric: Plain Weave Material Composition: 100% Linen Model's Body Measurements Height: 5'5"" Chest: 32"" Waist: 25"" Hips: 36"" Model wears Small Product","{""linen"": 100.0}",linen,100.0,high,philippine,PH,https://www.penshoppe.com/products/wide-strap-midi-dress-with-front-slit-992982-yellow,2026-06-26T04:51:44.896428,api
